time	neuronID	deltaRR	tissue	trialN	stim
17	38	0.00785960556711464	palp	7	heat
18	38	-0.024765434425497	palp	7	heat
19	38	-0.0456648022525718	palp	7	heat
20	38	-0.0579590556487299	palp	7	heat
21	38	-0.0654907720206483	palp	7	heat
22	38	-0.0707908525868817	palp	7	heat
23	38	-0.0754818836379459	palp	7	heat
24	38	-0.0786900482325988	palp	7	heat
25	38	-0.0860152022896333	palp	7	heat
26	38	-0.0806152551459859	palp	7	heat
27	38	-0.0822158318777949	palp	7	heat
28	38	-0.0821027022143097	palp	7	heat
29	38	-0.0835990108294543	palp	7	heat
30	38	-0.0837044022735384	palp	7	heat
31	38	-0.0850160469327232	palp	7	heat
32	38	-0.0835428543306435	palp	7	heat
33	38	-0.0848025216356794	palp	7	heat
34	38	-0.0845957148544225	palp	7	heat
35	38	-0.0851374414114684	palp	7	heat
36	38	-0.0878592307611672	palp	7	heat
37	38	-0.0860753047013944	palp	7	heat
38	38	-0.0890379899415682	palp	7	heat
39	38	-0.0896722906835067	palp	7	heat
40	38	-0.0875320680325083	palp	7	heat
0	39	8.50147382751554e-4	palp	7	heat
1	39	0.0077370414180329	palp	7	heat
2	39	-0.00280076216943238	palp	7	heat
3	39	0.00307893517633354	palp	7	heat
4	39	0.00513251261417681	palp	7	heat
5	39	-3.5954737707018e-4	palp	7	heat
6	39	-0.0065665764736541	palp	7	heat
7	39	-0.00327110197268807	palp	7	heat
8	39	0.00223394427835767	palp	7	heat
9	39	0.00969309869305703	palp	7	heat
10	39	-0.00976156451931476	palp	7	heat
11	39	-0.00603459287680749	palp	7	heat
12	39	0.0285192039494474	palp	7	heat
13	39	0.0492560893712746	palp	7	heat
14	39	0.049817061508218	palp	7	heat
15	39	0.0568896943788159	palp	7	heat
16	39	0.059827807439626	palp	7	heat
17	39	0.038441848203574	palp	7	heat
18	39	0.0145928441989149	palp	7	heat
19	39	-0.0026125435756988	palp	7	heat
20	39	-0.0146057593089798	palp	7	heat
21	39	-0.0239236497299552	palp	7	heat
22	39	-0.0308840474755663	palp	7	heat
23	39	-0.0370031759891233	palp	7	heat
24	39	-0.0413412618572256	palp	7	heat
25	39	-0.0478240362551428	palp	7	heat
26	39	-0.0696969813111364	palp	7	heat
27	39	-0.0785530142809011	palp	7	heat
28	39	-0.0645658063859556	palp	7	heat
29	39	-0.0785516772428787	palp	7	heat
30	39	-0.0677418737236708	palp	7	heat
31	39	-0.0493064466049781	palp	7	heat
32	39	-0.055316743170742	palp	7	heat
33	39	-0.0580432819828081	palp	7	heat
34	39	-0.075402012633817	palp	7	heat
35	39	-0.062005267363499	palp	7	heat
36	39	-0.0708990647290155	palp	7	heat
37	39	-0.0607166963034733	palp	7	heat
38	39	-0.0762285387143093	palp	7	heat
39	39	-0.0737974413328961	palp	7	heat
40	39	-0.0524984927052005	palp	7	heat
0	40	0.0023779041567923	palp	7	heat
1	40	0.00267821275656816	palp	7	heat
2	40	-0.00446731455880117	palp	7	heat
3	40	7.01066892760055e-4	palp	7	heat
4	40	-0.00168744176899099	palp	7	heat
5	40	0.00148084947485276	palp	7	heat
6	40	-1.28401969370801e-4	palp	7	heat
7	40	-9.19685888973287e-4	palp	7	heat
8	40	-4.20326388058805e-5	palp	7	heat
9	40	6.84354396835192e-6	palp	7	heat
10	40	0.00193738419997994	palp	7	heat
11	40	0.0228489344225107	palp	7	heat
12	40	0.0444682299919296	palp	7	heat
13	40	0.0603373329442767	palp	7	heat
14	40	0.0585795858307301	palp	7	heat
15	40	0.0588906609785869	palp	7	heat
16	40	0.0579601750207619	palp	7	heat
17	40	0.0305221371694238	palp	7	heat
18	40	-0.00318432070767463	palp	7	heat
19	40	-0.0219420910313917	palp	7	heat
20	40	-0.0362038144329878	palp	7	heat
21	40	-0.0428329732065207	palp	7	heat
22	40	-0.0467934217639137	palp	7	heat
23	40	-0.0469416707724945	palp	7	heat
24	40	-0.049287948733172	palp	7	heat
25	40	-0.0580473590060501	palp	7	heat
26	40	-0.0555755647003399	palp	7	heat
27	40	-0.0524353369736602	palp	7	heat
28	40	-0.0551637736471225	palp	7	heat
29	40	-0.0563102167106427	palp	7	heat
30	40	-0.0558006123030549	palp	7	heat
31	40	-0.0577152745092134	palp	7	heat
32	40	-0.0578039501301361	palp	7	heat
33	40	-0.0590286946186656	palp	7	heat
34	40	-0.057746342580305	palp	7	heat
35	40	-0.0584151992029045	palp	7	heat
36	40	-0.0573218790970254	palp	7	heat
37	40	-0.059060926458965	palp	7	heat
38	40	-0.0570333538845457	palp	7	heat
39	40	-0.0570856930516262	palp	7	heat
40	40	-0.0611754066096918	palp	7	heat
0	41	0.00884333098926447	palp	7	heat
1	41	0.00738750118057589	palp	7	heat
2	41	0.00177722773428364	palp	7	heat
3	41	0.0037925391291733	palp	7	heat
4	41	4.80837688031482e-4	palp	7	heat
5	41	-4.10315434570891e-4	palp	7	heat
6	41	-0.00264765279063595	palp	7	heat
7	41	-0.00609402856846424	palp	7	heat
8	41	-0.00628758907756784	palp	7	heat
9	41	-0.00684185085008947	palp	7	heat
10	41	-0.0121747526731341	palp	7	heat
11	41	0.0166249138553932	palp	7	heat
12	41	0.0441729278831781	palp	7	heat
13	41	0.0768337515018143	palp	7	heat
14	41	0.0778699491976592	palp	7	heat
15	41	0.0887178321631153	palp	7	heat
16	41	0.0934583838059419	palp	7	heat
17	41	0.0659237411265062	palp	7	heat
18	41	0.0331567508548532	palp	7	heat
19	41	0.0103372542878217	palp	7	heat
20	41	-0.00898284889110032	palp	7	heat
21	41	-0.0173373338514066	palp	7	heat
22	41	-0.0260730588378987	palp	7	heat
23	41	-0.0309814648581914	palp	7	heat
24	41	-0.0374907578538183	palp	7	heat
25	41	-0.0439788492594733	palp	7	heat
26	41	-0.0449066566058099	palp	7	heat
27	41	-0.0482657999385199	palp	7	heat
28	41	-0.0517555300370083	palp	7	heat
29	41	-0.0534525557189662	palp	7	heat
30	41	-0.0557970749609266	palp	7	heat
31	41	-0.0580017158249032	palp	7	heat
32	41	-0.0591600635478483	palp	7	heat
33	41	-0.0629217803335773	palp	7	heat
34	41	-0.0640801922898117	palp	7	heat
35	41	-0.0648819503121349	palp	7	heat
36	41	-0.0676966665413603	palp	7	heat
37	41	-0.0693909915580205	palp	7	heat
38	41	-0.0707601224761743	palp	7	heat
39	41	-0.071754665256646	palp	7	heat
40	41	-0.0703562761076258	palp	7	heat
0	42	0.00222961357899084	palp	6	heat
1	42	-0.00315763326263348	palp	6	heat
2	42	0.00115663955232254	palp	6	heat
3	42	0.00200553101204441	palp	6	heat
4	42	-0.00275373942835464	palp	6	heat
5	42	0.00938568412559601	palp	6	heat
6	42	6.07990972934967e-4	palp	6	heat
7	42	0.00170751400550516	palp	6	heat
8	42	-0.0024163147690014	palp	6	heat
9	42	0.00508447353545899	palp	6	heat
10	42	-0.00446407519726682	palp	6	heat
11	42	-0.00355645268482045	palp	6	heat
12	42	0.00766411643139423	palp	6	heat
13	42	0.00139637254883858	palp	6	heat
14	42	-0.0121075437624409	palp	6	heat
15	42	-0.0176686189608531	palp	6	heat
16	42	-0.0200854123127415	palp	6	heat
17	42	-0.0301713824633073	palp	6	heat
18	42	-0.0308939722267198	palp	6	heat
19	42	-0.0261930339080031	palp	6	heat
20	42	-0.0220075699771227	palp	6	heat
21	42	-0.0201163783737139	palp	6	heat
22	42	-0.0199261245937195	palp	6	heat
23	42	-0.0185530635153798	palp	6	heat
24	42	-0.0179856520433614	palp	6	heat
25	42	-0.0216267637129262	palp	6	heat
26	42	-0.0216161679192278	palp	6	heat
27	42	-0.0309595206106025	palp	6	heat
28	42	-0.0405173948963776	palp	6	heat
29	42	-0.040308753446787	palp	6	heat
30	42	-0.0198955221411371	palp	6	heat
31	42	-0.0320481616555567	palp	6	heat
32	42	-0.0369200674254196	palp	6	heat
33	42	-0.0227211032652681	palp	6	heat
34	42	-0.035468892818245	palp	6	heat
35	42	-0.0278245725326434	palp	6	heat
36	42	-0.0192146496436635	palp	6	heat
37	42	-0.0314264495680783	palp	6	heat
38	42	-0.0335698581172075	palp	6	heat
39	42	-0.030442014650963502	palp	6	heat
40	42	-0.0374613405820155	palp	6	heat
0	43	-0.00499709266801517	palp	6	heat
1	43	-0.0038700856154222	palp	6	heat
2	43	-0.00595666350526912	palp	6	heat
3	43	0.00361667712514529	palp	6	heat
4	43	0.00617020978609523	palp	6	heat
5	43	4.78538973405588e-4	palp	6	heat
6	43	-0.00476793343687307	palp	6	heat
7	43	-0.00405500407120494	palp	6	heat
8	43	9.82604556772188e-6	palp	6	heat
9	43	0.00285678900296356	palp	6	heat
10	43	0.0045580748583375	palp	6	heat
11	43	0.00958206507160805	palp	6	heat
12	43	-0.00497706738681062	palp	6	heat
13	43	-0.0385866988810142	palp	6	heat
14	43	-0.0765261937878442	palp	6	heat
15	43	-0.0955443180346679	palp	6	heat
16	43	-0.0893997448357608	palp	6	heat
17	43	-0.079617472179968	palp	6	heat
18	43	-0.0615848844998993	palp	6	heat
19	43	-0.038389104960677	palp	6	heat
20	43	-0.0209156360130243	palp	6	heat
21	43	-0.00941658516096425	palp	6	heat
22	43	-0.00232442219436988	palp	6	heat
23	43	8.21197703910529e-4	palp	6	heat
24	43	0.00200187387412738	palp	6	heat
25	43	0.00105496385685889	palp	6	heat
26	43	-0.0105052647671949	palp	6	heat
27	43	-0.0137965721607827	palp	6	heat
28	43	-0.00817968598090513	palp	6	heat
29	43	-0.0151632087790708	palp	6	heat
30	43	-0.00757918210543654	palp	6	heat
31	43	-6.03642613315309e-4	palp	6	heat
32	43	0.00937538058685151	palp	6	heat
33	43	-0.00891864356411334	palp	6	heat
34	43	-1.88156882178639e-4	palp	6	heat
35	43	-0.00706485243939876	palp	6	heat
36	43	-0.0119244743268662	palp	6	heat
37	43	-0.00591775752899689	palp	6	heat
38	43	-0.00146886564224622	palp	6	heat
39	43	-0.0145285857313844	palp	6	heat
40	43	-0.0121248830984866	palp	6	heat
0	44	0.00969129501085727	palp	6	heat
1	44	0.00544156659735258	palp	6	heat
2	44	0.00140360681762246	palp	6	heat
3	44	0.0024737813159416	palp	6	heat
4	44	0.00234525458810327	palp	6	heat
5	44	5.93786265642461e-4	palp	6	heat
6	44	-0.0053101087792538	palp	6	heat
7	44	-0.00242455777036189	palp	6	heat
8	44	-0.00428022187873455	palp	6	heat
9	44	-0.00993440216716974	palp	6	heat
10	44	-0.0167937780609468	palp	6	heat
11	44	0.00283967737316074	palp	6	heat
12	44	-0.0582009815732198	palp	6	heat
13	44	-0.130848588245536	palp	6	heat
14	44	-0.160809091326236	palp	6	heat
15	44	-0.172831551137193	palp	6	heat
16	44	-0.142523701298652	palp	6	heat
17	44	-0.131856952781182	palp	6	heat
18	44	-0.0896446269895238	palp	6	heat
19	44	-0.0510674075286483	palp	6	heat
20	44	-0.0295414911800584	palp	6	heat
21	44	-0.0194807967994119	palp	6	heat
22	44	-0.0106514013516228	palp	6	heat
23	44	-0.00294778389349665	palp	6	heat
24	44	-0.00118930911471027	palp	6	heat
25	44	-0.00261893645803182	palp	6	heat
26	44	-0.00277267178410005	palp	6	heat
27	44	-6.93147935063819e-4	palp	6	heat
28	44	-5.23678373369613e-4	palp	6	heat
29	44	0.0107651131275384	palp	6	heat
30	44	-0.0248644849511541	palp	6	heat
31	44	-0.0159885667616461	palp	6	heat
32	44	-0.0168141938886513	palp	6	heat
33	44	-0.0183546086250009	palp	6	heat
34	44	-0.0191102804022503	palp	6	heat
35	44	-0.0201527177034861	palp	6	heat
36	44	-0.0212364614874939	palp	6	heat
37	44	-0.021011520320109	palp	6	heat
38	44	-0.0199042336242036	palp	6	heat
39	44	-0.0192371712130951	palp	6	heat
40	44	-0.0189001713488174	palp	6	heat
0	45	0.0118427822846278	palp	6	heat
1	45	0.00174530294102214	palp	6	heat
2	45	-0.00735526611000871	palp	6	heat
3	45	-0.00406681381265904	palp	6	heat
4	45	-0.00479721566331982	palp	6	heat
5	45	-5.06619833192358e-5	palp	6	heat
6	45	-0.00402483611667586	palp	6	heat
7	45	-0.00526461068502764	palp	6	heat
8	45	0.00746618096821275	palp	6	heat
9	45	0.00385649118164636	palp	6	heat
10	45	0.0018846213200394	palp	6	heat
11	45	0.00325154185008068	palp	6	heat
12	45	0.00603541608509185	palp	6	heat
13	45	-0.00916552237444991	palp	6	heat
14	45	-0.0322560705304292	palp	6	heat
15	45	-0.0385209754370319	palp	6	heat
16	45	-0.0339271523923981	palp	6	heat
17	45	-0.0333435309286119	palp	6	heat
18	45	-0.0314733355058066	palp	6	heat
19	45	-0.0275730769147955	palp	6	heat
20	45	-0.0278143060433732	palp	6	heat
21	45	-0.0294117437943466	palp	6	heat
22	45	-0.0331353548841617	palp	6	heat
23	45	-0.036217760961192	palp	6	heat
24	45	-0.0368027205192389	palp	6	heat
25	45	-0.0439516083032505	palp	6	heat
26	45	-0.0791660863221495	palp	6	heat
27	45	-0.0621546094502943	palp	6	heat
28	45	-0.0487035641051338	palp	6	heat
29	45	-0.0704865687694081	palp	6	heat
30	45	-0.046490719396104	palp	6	heat
31	45	-0.0745118481246144	palp	6	heat
32	45	-0.0624371142074622	palp	6	heat
33	45	-0.0685026083653962	palp	6	heat
34	45	-0.0659055822233618	palp	6	heat
35	45	-0.0513556969570988	palp	6	heat
36	45	-0.0493958180877162	palp	6	heat
37	45	-0.0725377337032902	palp	6	heat
38	45	-0.0764095019034394	palp	6	heat
39	45	-0.0646737597256944	palp	6	heat
40	45	-0.0803129401037491	palp	6	heat
0	46	-0.00871591279175855	palp	6	heat
1	46	-1.72571965095837e-4	palp	6	heat
2	46	-0.00492407769966342	palp	6	heat
3	46	0.00856360302950642	palp	6	heat
4	46	0.00143470657175299	palp	6	heat
5	46	0.00393987838378686	palp	6	heat
6	46	-0.00291016471735803	palp	6	heat
7	46	-0.00762359150904779	palp	6	heat
8	46	0.00291214118383637	palp	6	heat
9	46	-0.00757815290803456	palp	6	heat
10	46	0.00635822963031652	palp	6	heat
11	46	0.0094732970108248	palp	6	heat
12	46	0.0127598054109054	palp	6	heat
13	46	0.01139751264387	palp	6	heat
14	46	-0.0024638100934588	palp	6	heat
15	46	-0.00805860822264905	palp	6	heat
16	46	-0.00153424091884825	palp	6	heat
17	46	-0.0169963350225928	palp	6	heat
18	46	-0.0248579882165784	palp	6	heat
19	46	-0.0284238432566181	palp	6	heat
20	46	-0.0298138014000423	palp	6	heat
21	46	-0.029316186758326	palp	6	heat
22	46	-0.0304537994619609	palp	6	heat
23	46	-0.0341476078274283	palp	6	heat
24	46	-0.0363489570485437	palp	6	heat
25	46	-0.0392931515151423	palp	6	heat
26	46	-0.061329908734413	palp	6	heat
27	46	-0.0540225186849356	palp	6	heat
28	46	-0.0580013611435107	palp	6	heat
29	46	-0.0568581928152104	palp	6	heat
30	46	-0.0610770027150072	palp	6	heat
31	46	-0.0542970145339836	palp	6	heat
32	46	-0.0429981211794819	palp	6	heat
33	46	-0.0466343685513786	palp	6	heat
34	46	-0.047068923964684	palp	6	heat
35	46	-0.0545532222637608	palp	6	heat
36	46	-0.0435701518699128	palp	6	heat
37	46	-0.0610020355686777	palp	6	heat
38	46	-0.0538722786958025	palp	6	heat
39	46	-0.0592524608561015	palp	6	heat
40	46	-0.0533230575533165	palp	6	heat
0	47	3.74374710484043e-5	palp	6	heat
1	47	-0.00138262161290157	palp	6	heat
2	47	-0.00114940087457059	palp	6	heat
3	47	0.00655547530685343	palp	6	heat
4	47	-8.29946813257906e-4	palp	6	heat
5	47	1.09965390857216e-4	palp	6	heat
6	47	2.66562168831265e-4	palp	6	heat
7	47	7.29509089209256e-4	palp	6	heat
8	47	0.00157342638699223	palp	6	heat
9	47	4.81727827381526e-4	palp	6	heat
10	47	-8.92283882748285e-4	palp	6	heat
11	47	1.63340966410485e-4	palp	6	heat
12	47	-0.00658893021593719	palp	6	heat
13	47	-0.0301113819252411	palp	6	heat
14	47	-0.0483356206910327	palp	6	heat
15	47	-0.0593393969856514	palp	6	heat
16	47	-0.0600902132298983	palp	6	heat
17	47	-0.0502377544493998	palp	6	heat
18	47	-0.0344240620285942	palp	6	heat
19	47	-0.0177989001337303	palp	6	heat
20	47	-0.0064977291154078	palp	6	heat
21	47	-8.8372991717603e-4	palp	6	heat
22	47	0.00416393589315617	palp	6	heat
23	47	0.0068009069399291	palp	6	heat
24	47	0.00798027533390268	palp	6	heat
25	47	0.00943906869665996	palp	6	heat
26	47	0.00451083579342388	palp	6	heat
27	47	0.0051575600806058	palp	6	heat
28	47	0.0142001204668269	palp	6	heat
29	47	-0.00178628363100616	palp	6	heat
30	47	3.07906644957027e-4	palp	6	heat
31	47	0.00466599260107113	palp	6	heat
32	47	0.00374531619392856	palp	6	heat
33	47	0.00154742325294377	palp	6	heat
34	47	0.00327382938084793	palp	6	heat
35	47	0.00787561026525967	palp	6	heat
36	47	0.00520422055711107	palp	6	heat
37	47	0.00825652399549241	palp	6	heat
38	47	0.00803627317985429	palp	6	heat
39	47	0.00153293459457412	palp	6	heat
40	47	1.05730080969875e-4	palp	6	heat
0	48	-0.00369325460404047	palp	6	heat
1	48	-0.00671124772020115	palp	6	heat
2	48	0.00141292368340056	palp	6	heat
3	48	3.46605276800087e-4	palp	6	heat
4	48	1.1432667605716e-4	palp	6	heat
5	48	-0.0022339931340161	palp	6	heat
6	48	0.00483779960196102	palp	6	heat
7	48	-0.00140802329730534	palp	6	heat
8	48	1.60257799347322e-4	palp	6	heat
9	48	0.0142036960921428	palp	6	heat
10	48	4.55787287061877e-4	palp	6	heat
11	48	7.57071073369309e-6	palp	6	heat
12	48	-0.0189585658951631	palp	6	heat
13	48	-0.0653820223612016	palp	6	heat
14	48	-0.0929466681763562	palp	6	heat
15	48	-0.095894901731521	palp	6	heat
16	48	-0.0676968796375291	palp	6	heat
17	48	-0.0646928208117715	palp	6	heat
18	48	-0.0477427295347994	palp	6	heat
19	48	-0.0258710976302695	palp	6	heat
20	48	-0.0157765099124955	palp	6	heat
21	48	-0.00832387119254589	palp	6	heat
22	48	-0.00348100242219444	palp	6	heat
23	48	-1.04996699896511e-5	palp	6	heat
24	48	-2.57374043166576e-4	palp	6	heat
25	48	-0.0020543827132319	palp	6	heat
26	48	-0.0141331950295059	palp	6	heat
27	48	-0.00622749651838466	palp	6	heat
28	48	0.00204267651303249	palp	6	heat
29	48	-0.0206390562149834	palp	6	heat
30	48	-0.0241223755865365	palp	6	heat
31	48	-0.0148569813112529	palp	6	heat
32	48	-0.00344466559211923	palp	6	heat
33	48	-0.020002316779832	palp	6	heat
34	48	-0.0181550296898092	palp	6	heat
35	48	-0.00491152811847041	palp	6	heat
36	48	-0.0206728512318407	palp	6	heat
37	48	-0.016363228562174	palp	6	heat
38	48	-0.0209173771721779	palp	6	heat
39	48	-0.016688842613605	palp	6	heat
40	48	-0.0223837295774691	palp	6	heat
0	49	8.50190476434988e-4	palp	6	heat
1	49	-7.13326365285759e-4	palp	6	heat
2	49	-2.88042609941195e-4	palp	6	heat
3	49	0.00226560836460071	palp	6	heat
4	49	-7.87272397290924e-5	palp	6	heat
5	49	-6.40167007688219e-4	palp	6	heat
6	49	-0.00333160677569307	palp	6	heat
7	49	-4.65043474853028e-4	palp	6	heat
8	49	-0.0015667858750181	palp	6	heat
9	49	8.4870241807764e-4	palp	6	heat
10	49	0.0145500873232794	palp	6	heat
11	49	-2.12408686597928e-4	palp	6	heat
12	49	0.0141495907574639	palp	6	heat
13	49	0.00133020946452898	palp	6	heat
14	49	-0.0184937788740202	palp	6	heat
15	49	-0.02743818858455	palp	6	heat
16	49	-0.0334861842216294	palp	6	heat
17	49	-0.0518238166886896	palp	6	heat
18	49	-0.0512797046601765	palp	6	heat
19	49	-0.0402469002963474	palp	6	heat
20	49	-0.031470138400633	palp	6	heat
21	49	-0.0261473978204888	palp	6	heat
22	49	-0.0218149832709056	palp	6	heat
23	49	-0.0189068357199202	palp	6	heat
24	49	-0.0169811155491249	palp	6	heat
25	49	-0.020998390649461	palp	6	heat
26	49	-0.029663248772409	palp	6	heat
27	49	-0.0193857057606798	palp	6	heat
28	49	-0.0369289527048532	palp	6	heat
29	49	-0.0393643428235755	palp	6	heat
30	49	-0.0293055576846327	palp	6	heat
31	49	-0.0307081217488382	palp	6	heat
32	49	-0.021288020513459	palp	6	heat
33	49	-0.0360367545094173	palp	6	heat
34	49	-0.0269118841542241	palp	6	heat
35	49	-0.0307047139668184	palp	6	heat
36	49	-0.0165664718362641	palp	6	heat
37	49	-0.0183001353306412	palp	6	heat
38	49	-0.033910628128286	palp	6	heat
39	49	-0.0286966474266133	palp	6	heat
40	49	-0.0327458359856487	palp	6	heat
0	50	9.02316956143341e-5	palp	6	heat
1	50	0.0158681501394521	palp	6	heat
2	50	-0.00178391432174581	palp	6	heat
3	50	-0.00239182863868893	palp	6	heat
4	50	-0.00365922905065877	palp	6	heat
5	50	0.00600049161598106	palp	6	heat
6	50	0.00205095051220342	palp	6	heat
7	50	-0.00318710698902671	palp	6	heat
8	50	0.0041197104724843	palp	6	heat
9	50	-1.12589170874716e-4	palp	6	heat
10	50	-0.00172361311937442	palp	6	heat
11	50	-0.00179493164460257	palp	6	heat
12	50	0.00130552488010788	palp	6	heat
13	50	-0.0194506049027758	palp	6	heat
14	50	-0.0441216944552905	palp	6	heat
15	50	-0.0560041831720122	palp	6	heat
16	50	-0.0543601809540362	palp	6	heat
17	50	-0.0553268405966082	palp	6	heat
18	50	-0.0389209148808507	palp	6	heat
19	50	-0.0164650686040507	palp	6	heat
20	50	-0.00577448880514829	palp	6	heat
21	50	-2.3554631412698e-4	palp	6	heat
22	50	0.00426272585590435	palp	6	heat
23	50	0.00570068916800713	palp	6	heat
24	50	0.00495692889460255	palp	6	heat
25	50	0.00655068512337374	palp	6	heat
26	50	0.0140999656696273	palp	6	heat
27	50	-0.00603782835340757	palp	6	heat
28	50	0.00649281452106427	palp	6	heat
29	50	-0.0125199848378501	palp	6	heat
30	50	0.00590684377592532	palp	6	heat
31	50	-0.00282673452304722	palp	6	heat
32	50	-0.00631617299627043	palp	6	heat
33	50	-0.0106877249717281	palp	6	heat
34	50	-0.00825313660114432	palp	6	heat
35	50	-0.00407681561359458	palp	6	heat
36	50	-0.00109414290437319	palp	6	heat
37	50	0.00566262152672749	palp	6	heat
38	50	-0.0141889334968483	palp	6	heat
39	50	-0.00215531176821901	palp	6	heat
40	50	4.09265218256988e-4	palp	6	heat
0	51	-0.00283646657154867	palp	6	heat
1	51	-6.83148743267014e-5	palp	6	heat
2	51	8.64239174421358e-4	palp	6	heat
3	51	0.0164609496101207	palp	6	heat
4	51	0.00353525015829392	palp	6	heat
5	51	-0.00497459133750917	palp	6	heat
6	51	0.00513851831875756	palp	6	heat
7	51	-0.00262150395917572	palp	6	heat
8	51	0.00134226901024106	palp	6	heat
9	51	-2.93399526654178e-4	palp	6	heat
10	51	-0.00193066934264154	palp	6	heat
11	51	-0.00312992238736722	palp	6	heat
12	51	0.00717760577121607	palp	6	heat
13	51	-0.024633340888149	palp	6	heat
14	51	-0.0648852211692205	palp	6	heat
15	51	-0.0865820834606552	palp	6	heat
16	51	-0.0805322477282153	palp	6	heat
17	51	-0.0775124808361109	palp	6	heat
18	51	-0.0582899299452331	palp	6	heat
19	51	-0.0369786507081071	palp	6	heat
20	51	-0.0218008253918678	palp	6	heat
21	51	-0.0101639616723534	palp	6	heat
22	51	-0.00205634910517276	palp	6	heat
23	51	0.00294764862862783	palp	6	heat
24	51	0.00559314681798215	palp	6	heat
25	51	0.00593513392496286	palp	6	heat
26	51	0.00589623152123427	palp	6	heat
27	51	-0.0032351188189454	palp	6	heat
28	51	-0.00892766516389543	palp	6	heat
29	51	-0.00667805809178187	palp	6	heat
30	51	0.01277241302003	palp	6	heat
31	51	-0.01014983287083	palp	6	heat
32	51	-0.00656516594921173	palp	6	heat
